Country,Year,Continent,Disorder,Percentage
Germany,2011,Europa,Anxiety Disorders ,"6,58440348790999"
Germany,2012,Europa,Anxiety Disorders ,"6,58342740891"
Germany,2013,Europa,Anxiety Disorders ,"6,58038397972"
Germany,2014,Europa,Anxiety Disorders ,"6,57494035774"
Germany,2015,Europa,Anxiety Disorders ,"6,56675902558"
Germany,2016,Europa,Anxiety Disorders ,"6,54799038554"
Germany,2017,Europa,Anxiety Disorders ,"6,5404958034"
Greece,1990,Europa,Anxiety Disorders ,"5,70611326268"
Greece,1991,Europa,Anxiety Disorders ,"5,71238997168"
Greece,1992,Europa,Anxiety Disorders ,"5,71783569463"
Greece,1993,Europa,Anxiety Disorders ,"5,72245166405"
Greece,1994,Europa,Anxiety Disorders ,"5,7258551878"
Greece,1995,Europa,Anxiety Disorders ,"5,72774117604"
Greece,1996,Europa,Anxiety Disorders ,"5,72727273918"
Greece,1997,Europa,Anxiety Disorders ,"5,72453333303"
Greece,1998,Europa,Anxiety Disorders ,"5,72085623214"
Greece,1999,Europa,Anxiety Disorders ,"5,71781844629"
Greece,2000,Europa,Anxiety Disorders ,"5,7169301288"
Greece,2001,Europa,Anxiety Disorders ,"5,72231334627"
Greece,2002,Europa,Anxiety Disorders ,"5,73497258162"
Greece,2003,Europa,Anxiety Disorders ,"5,75089694007"
Greece,2004,Europa,Anxiety Disorders ,"5,76540634969"
Greece,2005,Europa,Anxiety Disorders ,"5,77441346804"
Greece,2006,Europa,Anxiety Disorders ,"5,78007515937"
Greece,2007,Europa,Anxiety Disorders ,"5,78722204883"
Greece,2008,Europa,Anxiety Disorders ,"5,79457178828"
Greece,2009,Europa,Anxiety Disorders ,"5,80058545182"
Greece,2010,Europa,Anxiety Disorders ,"5,80385271761"
Greece,2011,Europa,Anxiety Disorders ,"5,80469828461"
Greece,2012,Europa,Anxiety Disorders ,"5,80483064963999"
Greece,2013,Europa,Anxiety Disorders ,"5,80382045459999"
Greece,2014,Europa,Anxiety Disorders ,"5,80155882901"
Greece,2015,Europa,Anxiety Disorders ,"5,79851846033999"
Greece,2016,Europa,Anxiety Disorders ,"5,79471699575"
Greece,2017,Europa,Anxiety Disorders ,"5,79022794527"
India,1990,Asia,Anxiety Disorders ,"3,32384543194"
India,1991,Asia,Anxiety Disorders ,"3,32182036244"
India,1992,Asia,Anxiety Disorders ,"3,31952995924999"
India,1993,Asia,Anxiety Disorders ,"3,31712299411"
India,1994,Asia,Anxiety Disorders ,"3,31481100586"
India,1995,Asia,Anxiety Disorders ,"3,31267578383"
India,1996,Asia,Anxiety Disorders ,"3,30802939582"
India,1997,Asia,Anxiety Disorders ,"3,2999181598"
India,1998,Asia,Anxiety Disorders ,"3,29103583696"
India,1999,Asia,Anxiety Disorders ,"3,28405194451"
India,2000,Asia,Anxiety Disorders ,"3,28172800010999"
India,2001,Asia,Anxiety Disorders ,"3,28484282652"
India,2002,Asia,Anxiety Disorders ,"3,29114742766"
India,2003,Asia,Anxiety Disorders ,"3,29874474494"
India,2004,Asia,Anxiety Disorders ,"3,30582777106"
India,2005,Asia,Anxiety Disorders ,"3,31062472106"
India,2006,Asia,Anxiety Disorders ,"3,30967704766"
India,2007,Asia,Anxiety Disorders ,"3,30317580538"
India,2008,Asia,Anxiety Disorders ,"3,29463050645"
India,2009,Asia,Anxiety Disorders ,"3,28748938888"
India,2010,Asia,Anxiety Disorders ,"3,28509762828"
India,2011,Asia,Anxiety Disorders ,"3,28632275793"
India,2012,Asia,Anxiety Disorders ,"3,28791159857999"
India,2013,Asia,Anxiety Disorders ,"3,28987742598"
India,2014,Asia,Anxiety Disorders ,"3,29216425433"
India,2015,Asia,Anxiety Disorders ,"3,29484601852"
India,2016,Asia,Anxiety Disorders ,"3,29806738382"
India,2017,Asia,Anxiety Disorders ,"3,30193892533"
Ireland,1990,Europa,Anxiety Disorders ,"5,74152772608"
Ireland,1991,Europa,Anxiety Disorders ,"5,74662997503"
Ireland,1992,Europa,Anxiety Disorders ,"5,75114698263"
Ireland,1993,Europa,Anxiety Disorders ,"5,75519363846"
Ireland,1994,Europa,Anxiety Disorders ,"5,75840551618"
Ireland,1995,Europa,Anxiety Disorders ,"5,76049489402"
Ireland,1996,Europa,Anxiety Disorders ,"5,75771005165"
Ireland,1997,Europa,Anxiety Disorders ,"5,74879318039"
Ireland,1998,Europa,Anxiety Disorders ,"5,73772246995"
Ireland,1999,Europa,Anxiety Disorders ,"5,72811788273"
Ireland,2000,Europa,Anxiety Disorders ,"5,72398251907"
Ireland,2001,Europa,Anxiety Disorders ,"5,72441570969"
Ireland,2002,Europa,Anxiety Disorders ,"5,72553250531"
Ireland,2003,Europa,Anxiety Disorders ,"5,72601464012"
Ireland,2004,Europa,Anxiety Disorders ,"5,72614827293"
Ireland,2005,Europa,Anxiety Disorders ,"5,72578883317"
Ireland,2006,Europa,Anxiety Disorders ,"5,7339148113"
Ireland,2007,Europa,Anxiety Disorders ,"5,75538276115"
Ireland,2008,Europa,Anxiety Disorders ,"5,78183116447"
Ireland,2009,Europa,Anxiety Disorders ,"5,80533309693"
Ireland,2010,Europa,Anxiety Disorders ,"5,81812461994"
Ireland,2011,Europa,Anxiety Disorders ,"5,82247241421"
Ireland,2012,Europa,Anxiety Disorders ,"5,82608921691"
Ireland,2013,Europa,Anxiety Disorders ,"5,82898287598999"
Ireland,2014,Europa,Anxiety Disorders ,"5,83169762191"
Ireland,2015,Europa,Anxiety Disorders ,"5,83418025723"
Ireland,2016,Europa,Anxiety Disorders ,"5,83675207882"
Ireland,2017,Europa,Anxiety Disorders ,"5,83909248469"
Israel,1990,Asia,Anxiety Disorders ,"3,06191618304"
Israel,1991,Asia,Anxiety Disorders ,"3,06557115599"
Israel,1992,Asia,Anxiety Disorders ,"3,06851901633"
Israel,1993,Asia,Anxiety Disorders ,"3,07050441854"
Israel,1994,Asia,Anxiety Disorders ,"3,07161686695"
Israel,1995,Asia,Anxiety Disorders ,"3,07196950428"
Israel,1996,Asia,Anxiety Disorders ,"3,06633003656999"
Israel,1997,Asia,Anxiety Disorders ,"3,05292391279"
Israel,1998,Asia,Anxiety Disorders ,"3,03689507818999"
Israel,1999,Asia,Anxiety Disorders ,"3,02327282514"
Israel,2000,Asia,Anxiety Disorders ,"3,01742943421"
Israel,2001,Asia,Anxiety Disorders ,"3,0173909195"
Israel,2002,Asia,Anxiety Disorders ,"3,0174649226"
Israel,2003,Asia,Anxiety Disorders ,"3,01764350492"
Israel,2004,Asia,Anxiety Disorders ,"3,01756689333999"
Israel,2005,Asia,Anxiety Disorders ,"3,01726376155"
Israel,2006,Asia,Anxiety Disorders ,"3,02332078244"
Israel,2007,Asia,Anxiety Disorders ,"3,03815660032"
Israel,2008,Asia,Anxiety Disorders ,"3,05600182453"
Israel,2009,Asia,Anxiety Disorders ,"3,07103256732"
Israel,2010,Asia,Anxiety Disorders ,"3,07753541553"
Israel,2011,Asia,Anxiety Disorders ,"3,07763661181"
Israel,2012,Asia,Anxiety Disorders ,"3,07721979375"
Israel,2013,Asia,Anxiety Disorders ,"3,0761883634"
Israel,2014,Asia,Anxiety Disorders ,"3,07423987317"
Israel,2015,Asia,Anxiety Disorders ,"3,0715551928"
Israel,2016,Asia,Anxiety Disorders ,"3,06785995685"
Israel,2017,Asia,Anxiety Disorders ,"3,06307807287"
Italy,1990,Europa,Anxiety Disorders ,"5,72769317949"
Italy,1991,Europa,Anxiety Disorders ,"5,69131231459"
Italy,1992,Europa,Anxiety Disorders ,"5,65233435076"
Italy,1993,Europa,Anxiety Disorders ,"5,61212212047"
Italy,1994,Europa,Anxiety Disorders ,"5,57187359648"
Italy,1995,Europa,Anxiety Disorders ,"5,5325032261"
Italy,1996,Europa,Anxiety Disorders ,"5,48319370795"
Italy,1997,Europa,Anxiety Disorders ,"5,42149650567999"
Italy,1998,Europa,Anxiety Disorders ,"5,36061960565"
Italy,1999,Europa,Anxiety Disorders ,"5,31364332925"
Italy,2000,Europa,Anxiety Disorders ,"5,293950361"
Italy,2001,Europa,Anxiety Disorders ,"5,29826576307"
Italy,2002,Europa,Anxiety Disorders ,"5,3120721615"
Italy,2003,Europa,Anxiety Disorders ,"5,33103750257"
Italy,2004,Europa,Anxiety Disorders ,"5,35087620299999"
Italy,2005,Europa,Anxiety Disorders ,"5,36748371801"
Italy,2006,Europa,Anxiety Disorders ,"5,40357374805999"
Italy,2007,Europa,Anxiety Disorders ,"5,47030405772"
Italy,2008,Europa,Anxiety Disorders ,"5,54545020907"
Italy,2009,Europa,Anxiety Disorders ,"5,60688663485"
Italy,2010,Europa,Anxiety Disorders ,"5,63236139"
Italy,2011,Europa,Anxiety Disorders ,"5,63237245746"
Italy,2012,Europa,Anxiety Disorders ,"5,63248714518"
Italy,2013,Europa,Anxiety Disorders ,"5,6324139702"
Italy,2014,Europa,Anxiety Disorders ,"5,63173056177"
Italy,2015,Europa,Anxiety Disorders ,"5,63036686842"
Italy,2016,Europa,Anxiety Disorders ,"5,62845586613"
Italy,2017,Europa,Anxiety Disorders ,"5,62612106505"
Mexico,1990,América,Anxiety Disorders ,"2,93558083231"
Mexico,1991,América,Anxiety Disorders ,"2,93910085495"
Mexico,1992,América,Anxiety Disorders ,"2,94234905405999"
Mexico,1993,América,Anxiety Disorders ,"2,94540476283"
Mexico,1994,América,Anxiety Disorders ,"2,94833996246"
Mexico,1995,América,Anxiety Disorders ,"2,95124278094"
Mexico,1996,América,Anxiety Disorders ,"2,9588021886"
Mexico,1997,América,Anxiety Disorders ,"2,97382263136"
Mexico,1998,América,Anxiety Disorders ,"2,99369810539"
Mexico,1999,América,Anxiety Disorders ,"3,01588276534999"
Mexico,2000,América,Anxiety Disorders ,"3,0378535778"
Mexico,2001,América,Anxiety Disorders ,"3,06783348589"
Mexico,2002,América,Anxiety Disorders ,"3,10921317746"
Mexico,2003,América,Anxiety Disorders ,"3,15238300947"
Mexico,2004,América,Anxiety Disorders ,"3,18777046859"
Mexico,2005,América,Anxiety Disorders ,"3,20583963431999"
Mexico,2006,América,Anxiety Disorders ,"3,20630509081"
Mexico,2007,América,Anxiety Disorders ,"3,19834860453"
Mexico,2008,América,Anxiety Disorders ,"3,18703185028"
Mexico,2009,América,Anxiety Disorders ,"3,17732987432"
Mexico,2010,América,Anxiety Disorders ,"3,17410029198"
Mexico,2011,América,Anxiety Disorders ,"3,17582992726"
Mexico,2012,América,Anxiety Disorders ,"3,17762167395"
Mexico,2013,América,Anxiety Disorders ,"3,17942156821"
Mexico,2014,América,Anxiety Disorders ,"3,18115905708"
Mexico,2015,América,Anxiety Disorders ,"3,18293427233"
Mexico,2016,América,Anxiety Disorders ,"3,18467518325"
Mexico,2017,América,Anxiety Disorders ,"3,18632641167"
Moldova,1990,Europa,Anxiety Disorders ,"2,87608458453"
Moldova,1991,Europa,Anxiety Disorders ,"2,87712791506"
Moldova,1992,Europa,Anxiety Disorders ,"2,87776430604"
Moldova,1993,Europa,Anxiety Disorders ,"2,87792932878"
Moldova,1994,Europa,Anxiety Disorders ,"2,8776888482"
Moldova,1995,Europa,Anxiety Disorders ,"2,8771320704"
Moldova,1996,Europa,Anxiety Disorders ,"2,87578614744"
Moldova,1997,Europa,Anxiety Disorders ,"2,87364302333"
Moldova,1998,Europa,Anxiety Disorders ,"2,87112112339"
Moldova,1999,Europa,Anxiety Disorders ,"2,86910155287"
Moldova,2000,Europa,Anxiety Disorders ,"2,86799494325"
Moldova,2001,Europa,Anxiety Disorders ,"2,86810804075"
Moldova,2002,Europa,Anxiety Disorders ,"2,86868240462"
Moldova,2003,Europa,Anxiety Disorders ,"2,86959409378"
Moldova,2004,Europa,Anxiety Disorders ,"2,87072636189"
Moldova,2005,Europa,Anxiety Disorders ,"2,87200184889"
Moldova,2006,Europa,Anxiety Disorders ,"2,87352408341"
Moldova,2007,Europa,Anxiety Disorders ,"2,87533337981"
Moldova,2008,Europa,Anxiety Disorders ,"2,87732276041"
Moldova,2009,Europa,Anxiety Disorders ,"2,87943128798"
Moldova,2010,Europa,Anxiety Disorders ,"2,88136526752999"
Moldova,2011,Europa,Anxiety Disorders ,"2,88300804372"
Moldova,2012,Europa,Anxiety Disorders ,"2,88423534555"
Moldova,2013,Europa,Anxiety Disorders ,"2,88523809283"
Moldova,2014,Europa,Anxiety Disorders ,"2,88602356237"
Moldova,2015,Europa,Anxiety Disorders ,"2,8867659042"
Moldova,2016,Europa,Anxiety Disorders ,"2,88739826086"
Moldova,2017,Europa,Anxiety Disorders ,"2,88791837129"
Netherlands,1990,Europa,Anxiety Disorders ,"6,60585530377"
Netherlands,1991,Europa,Anxiety Disorders ,"6,79333429343"
Netherlands,1992,Europa,Anxiety Disorders ,"6,96332952305"
Netherlands,1993,Europa,Anxiety Disorders ,"7,10394614645999"
Netherlands,1994,Europa,Anxiety Disorders ,"7,20308239750999"
Netherlands,1995,Europa,Anxiety Disorders ,"7,2489046871"
Netherlands,1996,Europa,Anxiety Disorders ,"7,26135519366999"
Netherlands,1997,Europa,Anxiety Disorders ,"7,26891244986"
Netherlands,1998,Europa,Anxiety Disorders ,"7,27126101761"
Netherlands,1999,Europa,Anxiety Disorders ,"7,268527481"
Netherlands,2000,Europa,Anxiety Disorders ,"7,26095742821999"
Netherlands,2001,Europa,Anxiety Disorders ,"7,17877171883"
Netherlands,2002,Europa,Anxiety Disorders ,"6,99683191334"
Netherlands,2003,Europa,Anxiety Disorders ,"6,78153531508999"
Netherlands,2004,Europa,Anxiety Disorders ,"6,59989579728999"
Netherlands,2005,Europa,Anxiety Disorders ,"6,51818936543"
Netherlands,2006,Europa,Anxiety Disorders ,"6,51240450118"
Netherlands,2007,Europa,Anxiety Disorders ,"6,51214483528"
Netherlands,2008,Europa,Anxiety Disorders ,"6,51504834454999"
Netherlands,2009,Europa,Anxiety Disorders ,"6,51910040494"
Netherlands,2010,Europa,Anxiety Disorders ,"6,52251961837"
Netherlands,2011,Europa,Anxiety Disorders ,"6,52666239764"
Netherlands,2012,Europa,Anxiety Disorders ,"6,53473464721"
Netherlands,2013,Europa,Anxiety Disorders ,"6,54646815411999"
Netherlands,2014,Europa,Anxiety Disorders ,"6,56137639312"
Netherlands,2015,Europa,Anxiety Disorders ,"6,57897912611"
Netherlands,2016,Europa,Anxiety Disorders ,"6,59885621925"
Netherlands,2017,Europa,Anxiety Disorders ,"6,62024219421"
New Zealand,1990,Oceanía,Anxiety Disorders ,"8,25828430889"
New Zealand,1991,Oceanía,Anxiety Disorders ,"8,29088771474"
New Zealand,1992,Oceanía,Anxiety Disorders ,"8,33223053522"
New Zealand,1993,Oceanía,Anxiety Disorders ,"8,38093000548"
New Zealand,1994,Oceanía,Anxiety Disorders ,"8,4351285128"
New Zealand,1995,Oceanía,Anxiety Disorders ,"8,49355780239"
New Zealand,1996,Oceanía,Anxiety Disorders ,"8,57926846708"
New Zealand,1997,Oceanía,Anxiety Disorders ,"8,69685900829999"
New Zealand,1998,Oceanía,Anxiety Disorders ,"8,81843600066"
New Zealand,1999,Oceanía,Anxiety Disorders ,"8,91552304773999"
New Zealand,2000,Oceanía,Anxiety Disorders ,"8,95951193171"
New Zealand,2001,Oceanía,Anxiety Disorders ,"8,96546092561"
New Zealand,2002,Oceanía,Anxiety Disorders ,"8,96733022661"
New Zealand,2003,Oceanía,Anxiety Disorders ,"8,96618345252"
New Zealand,2004,Oceanía,Anxiety Disorders ,"8,96256462985"
New Zealand,2005,Oceanía,Anxiety Disorders ,"8,95727140001"
New Zealand,2006,Oceanía,Anxiety Disorders ,"8,90870354654999"
New Zealand,2007,Oceanía,Anxiety Disorders ,"8,80110795901"
New Zealand,2008,Oceanía,Anxiety Disorders ,"8,67511444699"
New Zealand,2009,Oceanía,Anxiety Disorders ,"8,57188501048"
New Zealand,2010,Oceanía,Anxiety Disorders ,"8,53112379371"
New Zealand,2011,Oceanía,Anxiety Disorders ,"8,53474683064"
New Zealand,2012,Oceanía,Anxiety Disorders ,"8,53705965902"
New Zealand,2013,Oceanía,Anxiety Disorders ,"8,53867008251"
New Zealand,2014,Oceanía,Anxiety Disorders ,"8,53919756368"
New Zealand,2015,Oceanía,Anxiety Disorders ,"8,5396938606"
New Zealand,2016,Oceanía,Anxiety Disorders ,"8,53998759806999"
New Zealand,2017,Oceanía,Anxiety Disorders ,"8,5399314968"
Nigeria,1990,África,Anxiety Disorders ,"2,86363544468"
Nigeria,1991,África,Anxiety Disorders ,"2,86169855654"
Nigeria,1992,África,Anxiety Disorders ,"2,85965954351"
Nigeria,1993,África,Anxiety Disorders ,"2,85758988137"
Nigeria,1994,África,Anxiety Disorders ,"2,85556502"
Nigeria,1995,África,Anxiety Disorders ,"2,85372731503"
Nigeria,1996,África,Anxiety Disorders ,"2,85087057934"
Nigeria,1997,África,Anxiety Disorders ,"2,84645528025"
Nigeria,1998,África,Anxiety Disorders ,"2,8416264599"
Nigeria,1999,África,Anxiety Disorders ,"2,83757016619"
Nigeria,2000,África,Anxiety Disorders ,"2,83557856209"
Nigeria,2001,África,Anxiety Disorders ,"2,83531840449"
Nigeria,2002,África,Anxiety Disorders ,"2,83571007000999"
Nigeria,2003,África,Anxiety Disorders ,"2,83685539755"
Nigeria,2004,África,Anxiety Disorders ,"2,83877546952"
Nigeria,2005,África,Anxiety Disorders ,"2,84158213518"
Nigeria,2006,África,Anxiety Disorders ,"2,84860338603999"
Nigeria,2007,África,Anxiety Disorders ,"2,86118599414"
Nigeria,2008,África,Anxiety Disorders ,"2,87594737294"
Nigeria,2009,África,Anxiety Disorders ,"2,88932645333"
Nigeria,2010,África,Anxiety Disorders ,"2,89762954446"
Nigeria,2011,África,Anxiety Disorders ,"2,9020016569"
Nigeria,2012,África,Anxiety Disorders ,"2,9061100749"
Nigeria,2013,África,Anxiety Disorders ,"2,9097091021"
Nigeria,2014,África,Anxiety Disorders ,"2,91263371986"
Nigeria,2015,África,Anxiety Disorders ,"2,91479417641"
Nigeria,2016,África,Anxiety Disorders ,"2,91586158034"
Nigeria,2017,África,Anxiety Disorders ,"2,91583696522"
Philippines,1990,Asia,Anxiety Disorders ,"3,2227943483"
Philippines,1991,Asia,Anxiety Disorders ,"3,22071676870999"
Philippines,1992,Asia,Anxiety Disorders ,"3,218667079"
Philippines,1993,Asia,Anxiety Disorders ,"3,21691699455"
Philippines,1994,Asia,Anxiety Disorders ,"3,2155684089"
Philippines,1995,Asia,Anxiety Disorders ,"3,21466455515"
Philippines,1996,Asia,Anxiety Disorders ,"3,21408065336"
Philippines,1997,Asia,Anxiety Disorders ,"3,21334032623"
Philippines,1998,Asia,Anxiety Disorders ,"3,21275364852"
Philippines,1999,Asia,Anxiety Disorders ,"3,21265816728"
Philippines,2000,Asia,Anxiety Disorders ,"3,21291802650999"
Philippines,2001,Asia,Anxiety Disorders ,"3,21496914618"
Philippines,2002,Asia,Anxiety Disorders ,"3,21925004259999"
Philippines,2003,Asia,Anxiety Disorders ,"3,22493531205999"
Philippines,2004,Asia,Anxiety Disorders ,"3,23053017755"
Philippines,2005,Asia,Anxiety Disorders ,"3,23396250157"
Philippines,2006,Asia,Anxiety Disorders ,"3,23649525925"
Philippines,2007,Asia,Anxiety Disorders ,"3,24017142885"
Philippines,2008,Asia,Anxiety Disorders ,"3,24420503953"
Philippines,2009,Asia,Anxiety Disorders ,"3,24778593877"
Philippines,2010,Asia,Anxiety Disorders ,"3,24993308933"
Philippines,2011,Asia,Anxiety Disorders ,"3,25135910023"
Philippines,2012,Asia,Anxiety Disorders ,"3,25303926882"
Philippines,2013,Asia,Anxiety Disorders ,"3,25514145271"
Philippines,2014,Asia,Anxiety Disorders ,"3,25772117047"
Philippines,2015,Asia,Anxiety Disorders ,"3,26093162212999"
Philippines,2016,Asia,Anxiety Disorders ,"3,26487006707"
Philippines,2017,Asia,Anxiety Disorders ,"3,26972016259999"
Poland,1990,Europa,Anxiety Disorders ,"3,41940353935999"
Poland,1991,Europa,Anxiety Disorders ,"3,42090854766"
Poland,1992,Europa,Anxiety Disorders ,"3,42240033873"
Poland,1993,Europa,Anxiety Disorders ,"3,42367357439"
Poland,1994,Europa,Anxiety Disorders ,"3,42478289217999"
Poland,1995,Europa,Anxiety Disorders ,"3,42589932337"
Poland,1996,Europa,Anxiety Disorders ,"3,42669642755999"
Poland,1997,Europa,Anxiety Disorders ,"3,42657360061"
Poland,1998,Europa,Anxiety Disorders ,"3,42633084776999"
Poland,1999,Europa,Anxiety Disorders ,"3,42625867495999"
Poland,2000,Europa,Anxiety Disorders ,"3,42684268876"
Poland,2001,Europa,Anxiety Disorders ,"3,4296228614"
Poland,2002,Europa,Anxiety Disorders ,"3,43466239142"
Poland,2003,Europa,Anxiety Disorders ,"3,44040227264999"
Poland,2004,Europa,Anxiety Disorders ,"3,44534543381"
Poland,2005,Europa,Anxiety Disorders ,"3,44807289672"
Poland,2006,Europa,Anxiety Disorders ,"3,45007702542999"
Poland,2007,Europa,Anxiety Disorders ,"3,45327580475"
Poland,2008,Europa,Anxiety Disorders ,"3,45685994548"
Poland,2009,Europa,Anxiety Disorders ,"3,45995998418"
Poland,2010,Europa,Anxiety Disorders ,"3,46172376901"
Poland,2011,Europa,Anxiety Disorders ,"3,46233326902"
Poland,2012,Europa,Anxiety Disorders ,"3,46255330285"
Poland,2013,Europa,Anxiety Disorders ,"3,46254884192"
Poland,2014,Europa,Anxiety Disorders ,"3,46235753697"
Poland,2015,Europa,Anxiety Disorders ,"3,46199104972999"
Poland,2016,Europa,Anxiety Disorders ,"3,46152722085"
Poland,2017,Europa,Anxiety Disorders ,"3,46107501577"
Portugal,1990,Europa,Anxiety Disorders ,"5,33011055604"
Portugal,1991,Europa,Anxiety Disorders ,"5,33557553252"
Portugal,1992,Europa,Anxiety Disorders ,"5,34053570603"
Portugal,1993,Europa,Anxiety Disorders ,"5,34453163829"
Portugal,1994,Europa,Anxiety Disorders ,"5,34720834031"
Portugal,1995,Europa,Anxiety Disorders ,"5,34853261118"
Portugal,1996,Europa,Anxiety Disorders ,"5,34910135458"
Portugal,1997,Europa,Anxiety Disorders ,"5,34981819453"
Portugal,1998,Europa,Anxiety Disorders ,"5,35053167855"
Portugal,1999,Europa,Anxiety Disorders ,"5,35099126507999"
Portugal,2000,Europa,Anxiety Disorders ,"5,35168397746"
Portugal,2001,Europa,Anxiety Disorders ,"5,35148025035"
Portugal,2002,Europa,Anxiety Disorders ,"5,35092331105"
Portugal,2003,Europa,Anxiety Disorders ,"5,35052993699"
Portugal,2004,Europa,Anxiety Disorders ,"5,35048465505"
Portugal,2005,Europa,Anxiety Disorders ,"5,35140908995"
Portugal,2006,Europa,Anxiety Disorders ,"5,35436217179"
Portugal,2007,Europa,Anxiety Disorders ,"5,3589420318"
Portugal,2008,Europa,Anxiety Disorders ,"5,36420377224"
Portugal,2009,Europa,Anxiety Disorders ,"5,36850058015"
Portugal,2010,Europa,Anxiety Disorders ,"5,37112860152"
Portugal,2011,Europa,Anxiety Disorders ,"5,37236475886"
Portugal,2012,Europa,Anxiety Disorders ,"5,37382894156999"
Portugal,2013,Europa,Anxiety Disorders ,"5,37539179143"
Portugal,2014,Europa,Anxiety Disorders ,"5,37725427628"
Portugal,2015,Europa,Anxiety Disorders ,"5,37912990911"
Portugal,2016,Europa,Anxiety Disorders ,"5,38098147551"
Portugal,2017,Europa,Anxiety Disorders ,"5,38326063154"
Russia,1990,Europa,Anxiety Disorders ,"2,93032067137"
Russia,1991,Europa,Anxiety Disorders ,"2,93280351076"
Russia,1992,Europa,Anxiety Disorders ,"2,93476655905"
Russia,1993,Europa,Anxiety Disorders ,"2,93680431934"
Russia,1994,Europa,Anxiety Disorders ,"2,93853046707"
Russia,1995,Europa,Anxiety Disorders ,"2,93945285124"
Russia,1996,Europa,Anxiety Disorders ,"2,93874206864"
Russia,1997,Europa,Anxiety Disorders ,"2,93658098168999"
Russia,1998,Europa,Anxiety Disorders ,"2,93424894345"
Russia,1999,Europa,Anxiety Disorders ,"2,93242745872"
Russia,2000,Europa,Anxiety Disorders ,"2,93200874044"
Russia,2001,Europa,Anxiety Disorders ,"2,93342414565"
Russia,2002,Europa,Anxiety Disorders ,"2,93628934928"
Russia,2003,Europa,Anxiety Disorders ,"2,94010387121"
Russia,2004,Europa,Anxiety Disorders ,"2,94354294952"
Russia,2005,Europa,Anxiety Disorders ,"2,94558681551"
Russia,2006,Europa,Anxiety Disorders ,"2,94649640269"
Russia,2007,Europa,Anxiety Disorders ,"2,94726553883"
Russia,2008,Europa,Anxiety Disorders ,"2,94842973849"
Russia,2009,Europa,Anxiety Disorders ,"2,94955480428"
Russia,2010,Europa,Anxiety Disorders ,"2,95039967396"
Russia,2011,Europa,Anxiety Disorders ,"2,95061524113"
Russia,2012,Europa,Anxiety Disorders ,"2,95006367577"
Russia,2013,Europa,Anxiety Disorders ,"2,94957777285"
Russia,2014,Europa,Anxiety Disorders ,"2,94896469799999"
Russia,2015,Europa,Anxiety Disorders ,"2,94806483457"
Russia,2016,Europa,Anxiety Disorders ,"2,94676675499"
Russia,2017,Europa,Anxiety Disorders ,"2,94505104871"
Singapore,1990,Asia,Anxiety Disorders ,"3,5981276825"
Singapore,1991,Asia,Anxiety Disorders ,"3,60195841973"
Singapore,1992,Asia,Anxiety Disorders ,"3,60670721433"
Singapore,1993,Asia,Anxiety Disorders ,"3,61159075974"
Singapore,1994,Asia,Anxiety Disorders ,"3,61659011391"
Singapore,1995,Asia,Anxiety Disorders ,"3,62144817910999"
Singapore,1996,Asia,Anxiety Disorders ,"3,62789790427"
Singapore,1997,Asia,Anxiety Disorders ,"3,63715254017"
Singapore,1998,Asia,Anxiety Disorders ,"3,6475798534"
Singapore,1999,Asia,Anxiety Disorders ,"3,65695027469"
Singapore,2000,Asia,Anxiety Disorders ,"3,66333574428"
Singapore,2001,Asia,Anxiety Disorders ,"3,66729688728"
Singapore,2002,Asia,Anxiety Disorders ,"3,67123584433"
Singapore,2003,Asia,Anxiety Disorders ,"3,67567224958"
Singapore,2004,Asia,Anxiety Disorders ,"3,68037958671"
Singapore,2005,Asia,Anxiety Disorders ,"3,6848840947"
Singapore,2006,Asia,Anxiety Disorders ,"3,69010387207"
Singapore,2007,Asia,Anxiety Disorders ,"3,69633104394"
Singapore,2008,Asia,Anxiety Disorders ,"3,70333847965999"
Singapore,2009,Asia,Anxiety Disorders ,"3,71001309892999"
Singapore,2010,Asia,Anxiety Disorders ,"3,71497767061"
Singapore,2011,Asia,Anxiety Disorders ,"3,71890962561"
Singapore,2012,Asia,Anxiety Disorders ,"3,72263046625"
Singapore,2013,Asia,Anxiety Disorders ,"3,7259055672"
Singapore,2014,Asia,Anxiety Disorders ,"3,72849018715"
Singapore,2015,Asia,Anxiety Disorders ,"3,72961900742999"
Singapore,2016,Asia,Anxiety Disorders ,"3,730090544"
Singapore,2017,Asia,Anxiety Disorders ,"3,73046714884"
South Africa,1990,África,Anxiety Disorders ,"3,95182513017"
South Africa,1991,África,Anxiety Disorders ,"3,95178460399999"
South Africa,1992,África,Anxiety Disorders ,"3,95345660571"
South Africa,1993,África,Anxiety Disorders ,"3,95629415176"
South Africa,1994,África,Anxiety Disorders ,"3,95983733953999"
South Africa,1995,África,Anxiety Disorders ,"3,96365065173"
South Africa,1996,África,Anxiety Disorders ,"3,97555010655"
South Africa,1997,África,Anxiety Disorders ,"3,99829663379"
South Africa,1998,África,Anxiety Disorders ,"4,02497686905"
South Africa,1999,África,Anxiety Disorders ,"4,04852223917"
South Africa,2000,África,Anxiety Disorders ,"4,06190007789"
South Africa,2001,África,Anxiety Disorders ,"4,06835925024"
South Africa,2002,África,Anxiety Disorders ,"4,07492105153"
South Africa,2003,África,Anxiety Disorders ,"4,08082685164"
South Africa,2004,África,Anxiety Disorders ,"4,085162792"
